time	V(vgate)	V(n005)	I(D1)
2.735758046959082e-006	2.213262e+000	3.300000e+000	4.037335e-001
2.745523671959082e-006	2.235103e+000	3.300000e+000	4.042671e-001
2.755289296959082e-006	2.256504e+000	3.300000e+000	4.047604e-001
2.765054921959082e-006	2.277474e+000	3.300000e+000	4.052165e-001
2.774820546959082e-006	2.298021e+000	3.300000e+000	4.056382e-001
2.784586171959082e-006	2.318154e+000	3.300000e+000	4.060282e-001
2.794351796959082e-006	2.337882e+000	3.300000e+000	4.063889e-001
2.804117421959082e-006	2.357213e+000	3.300000e+000	4.067226e-001
2.813883046959082e-006	2.376154e+000	3.300000e+000	4.070313e-001
2.823648671959082e-006	2.394714e+000	3.300000e+000	4.073170e-001
2.833414296959082e-006	2.412900e+000	3.300000e+000	4.075814e-001
2.843179921959082e-006	2.430721e+000	3.300000e+000	4.078262e-001
2.852945546959082e-006	2.448183e+000	3.300000e+000	4.080528e-001
2.862711171959082e-006	2.465293e+000	3.300000e+000	4.082627e-001
2.872476796959082e-006	2.482059e+000	3.300000e+000	4.084571e-001
2.882242421959082e-006	2.498489e+000	3.300000e+000	4.086372e-001
2.892008046959082e-006	2.514587e+000	3.300000e+000	4.088041e-001
2.901773671959082e-006	2.530362e+000	3.300000e+000	4.089589e-001
2.911539296959082e-006	2.545820e+000	3.300000e+000	4.091024e-001
2.921304921959082e-006	2.560967e+000	3.300000e+000	4.092354e-001
2.931070546959082e-006	2.575810e+000	3.300000e+000	4.093589e-001
2.940836171959082e-006	2.590354e+000	3.300000e+000	4.094734e-001
2.950601796959082e-006	2.604606e+000	3.300000e+000	4.095798e-001
2.960367421959082e-006	2.618571e+000	3.300000e+000	4.096785e-001
2.970133046959082e-006	2.632256e+000	3.300000e+000	4.097703e-001
2.979898671959082e-006	2.645665e+000	3.300000e+000	4.098555e-001
2.989664296959082e-006	2.658806e+000	3.300000e+000	4.099347e-001
2.999429921959082e-006	2.671682e+000	3.300000e+000	4.100084e-001
3.009195546959082e-006	2.684299e+000	3.300000e+000	4.100769e-001
3.018961171959082e-006	2.696663e+000	3.300000e+000	4.101407e-001
3.028726796959082e-006	2.708779e+000	3.300000e+000	4.102001e-001
3.038492421959082e-006	2.720651e+000	3.300000e+000	4.102554e-001
3.048258046959082e-006	2.732285e+000	3.300000e+000	4.103070e-001
3.058023671959083e-006	2.743685e+000	3.300000e+000	4.103550e-001
3.067789296959083e-006	2.754856e+000	3.300000e+000	4.103999e-001
3.077554921959083e-006	2.765802e+000	3.300000e+000	4.104417e-001
3.087320546959083e-006	2.776529e+000	3.300000e+000	4.104807e-001
3.097086171959083e-006	2.787041e+000	3.300000e+000	4.105172e-001
3.116617421959083e-006	2.807434e+000	3.300000e+000	4.105832e-001
3.136148671959083e-006	2.827017e+000	3.300000e+000	4.106410e-001
3.155679921959083e-006	2.845821e+000	3.300000e+000	4.106916e-001
3.175211171959083e-006	2.863877e+000	3.300000e+000	4.107363e-001
3.194742421959083e-006	2.881216e+000	3.300000e+000	4.107756e-001
3.214273671959083e-006	2.897865e+000	3.300000e+000	4.108104e-001
3.233804921959083e-006	2.913852e+000	3.300000e+000	4.108413e-001
3.253336171959083e-006	2.929203e+000	3.300000e+000	4.108688e-001
3.272867421959083e-006	2.943944e+000	3.300000e+000	4.108933e-001
3.292398671959083e-006	2.958100e+000	3.300000e+000	4.109152e-001
3.311929921959083e-006	2.971692e+000	3.300000e+000	4.109349e-001
3.331461171959083e-006	2.984744e+000	3.300000e+000	4.109527e-001
3.350992421959083e-006	2.997277e+000	3.300000e+000	4.109687e-001
3.370523671959083e-006	3.009312e+000	3.300000e+000	4.109832e-001
3.390054921959083e-006	3.020869e+000	3.300000e+000	4.109964e-001
3.409586171959083e-006	3.031966e+000	3.300000e+000	4.110084e-001
3.438883046959084e-006	3.047790e+000	3.300000e+000	4.110245e-001
3.468179921959084e-006	3.062680e+000	3.300000e+000	4.110387e-001
3.497476796959084e-006	3.076690e+000	3.300000e+000	4.110513e-001
3.526773671959084e-006	3.089874e+000	3.300000e+000	4.110625e-001
3.556070546959084e-006	3.102279e+000	3.300000e+000	4.110725e-001
3.585367421959084e-006	3.113953e+000	3.300000e+000	4.110815e-001
3.614664296959084e-006	3.124936e+000	3.300000e+000	4.110896e-001
3.638380814816227e-006	3.133306e+000	3.300000e+000	4.110956e-001
3.662097332673370e-006	3.141318e+000	3.300000e+000	4.111012e-001
3.685813850530513e-006	3.148970e+000	3.300000e+000	4.111064e-001
3.709530368387656e-006	3.156265e+000	3.300000e+000	4.111113e-001
3.733246886244799e-006	3.163200e+000	3.300000e+000	4.111159e-001
3.756963404101942e-006	3.169777e+000	3.300000e+000	4.111201e-001
3.780679921959084e-006	3.175996e+000	3.300000e+000	4.111239e-001
3.808581707673369e-006	3.182928e+000	3.300000e+000	4.111282e-001
3.836483493387654e-006	3.189518e+000	3.300000e+000	4.111322e-001
3.864385279101939e-006	3.195767e+000	3.300000e+000	4.111359e-001
3.892287064816224e-006	3.201675e+000	3.300000e+000	4.111395e-001
3.920188850530508e-006	3.207241e+000	3.300000e+000	4.111427e-001
3.948090636244793e-006	3.212466e+000	3.300000e+000	4.111457e-001
3.975992421959078e-006	3.217350e+000	3.300000e+000	4.111485e-001
3.985758046959077e-006	3.219014e+000	3.300000e+000	4.111494e-001
3.990234375000000e-006	3.219767e+000	3.300000e+000	4.111499e-001
3.991047343918154e-006	3.219903e+000	3.300000e+000	4.111499e-001
3.992673281754461e-006	3.220172e+000	3.300000e+000	4.111501e-001
3.995925157427076e-006	3.220710e+000	3.300000e+000	4.111504e-001
3.996925157427076e-006	3.220875e+000	3.300000e+000	4.111505e-001
3.998000000000001e-006	3.221051e+000	3.300000e+000	4.111506e-001
3.999000000000000e-006	3.221215e+000	3.300000e+000	4.111507e-001
4.000000000000000e-006	3.221379e+000	3.300000e+000	4.111508e-001
4.000014362868407e-006	3.221381e+000	3.252603e+000	4.111508e-001
4.000043088605221e-006	3.221381e+000	3.157808e+000	4.111508e-001
4.000100540078848e-006	3.221364e+000	2.968218e+000	4.111508e-001
4.000177457676301e-006	3.221292e+000	2.714390e+000	4.111508e-001
4.000256157025335e-006	3.221137e+000	2.454682e+000	4.111508e-001
4.000338466164485e-006	3.220865e+000	2.183062e+000	4.111508e-001
4.000413884758564e-006	3.220482e+000	1.934180e+000	4.111508e-001
4.000542569773351e-006	3.219507e+000	1.509520e+000	4.111508e-001
4.000742629970427e-006	3.217324e+000	8.493211e-001	4.111508e-001
4.001000000000000e-006	3.213778e+000	1.150191e-012	4.111508e-001
4.001025737002957e-006	3.213326e+000	3.833970e-013	4.111508e-001
4.001077211008871e-006	3.212409e+000	0.000000e+000	4.111508e-001
4.001180159020700e-006	3.210552e+000	0.000000e+000	4.111509e-001
4.001383785215433e-006	3.206963e+000	0.000000e+000	4.111509e-001
4.001591165036111e-006	3.203587e+000	0.000000e+000	4.111509e-001
4.001806475012406e-006	3.200509e+000	0.000000e+000	4.111509e-001
4.002014866049487e-006	3.197968e+000	0.000000e+000	4.111510e-001
4.002260815895064e-006	3.195428e+000	0.000000e+000	4.111510e-001
4.002536350756757e-006	3.192998e+000	0.000000e+000	4.111510e-001
4.002890272842582e-006	3.190272e+000	0.000000e+000	4.111511e-001
4.003338504015990e-006	3.187129e+000	0.000000e+000	4.111511e-001
4.004030999411170e-006	3.182503e+000	0.000000e+000	4.111512e-001
4.004899255334656e-006	3.176779e+000	0.000000e+000	4.111513e-001
4.006363059615741e-006	3.167149e+000	0.000000e+000	4.111515e-001
4.008049094066603e-006	3.156087e+000	0.000000e+000	4.111518e-001
4.011421162968328e-006	3.134115e+000	0.000000e+000	4.111521e-001
4.018165300771778e-006	3.090658e+000	0.000000e+000	4.111524e-001
4.027930925771778e-006	3.028692e+000	0.000000e+000	4.111515e-001
4.047462175771777e-006	2.908277e+000	0.000000e+000	4.111441e-001
4.057227800771777e-006	2.849877e+000	0.000000e+000	4.111376e-001
4.076759050771776e-006	2.736570e+000	0.000000e+000	4.111186e-001
4.096290300771775e-006	2.627765e+000	0.000000e+000	4.110923e-001
4.115821550771774e-006	2.523280e+000	0.000000e+000	4.110589e-001
4.135352800771773e-006	2.422943e+000	0.000000e+000	4.110183e-001
4.154884050771773e-006	2.326587e+000	0.000000e+000	4.109703e-001
4.174415300771772e-006	2.234057e+000	0.000000e+000	4.109148e-001
4.193946550771771e-006	2.145201e+000	0.000000e+000	4.108513e-001
4.213477800771770e-006	2.059881e+000	0.000000e+000	4.107790e-001
4.223243425771770e-006	2.018504e+000	0.000000e+000	4.107394e-001
4.233009050771769e-006	1.977963e+000	0.000000e+000	4.106972e-001
4.242774675771769e-006	1.938241e+000	0.000000e+000	4.106523e-001
4.252540300771769e-006	1.899326e+000	0.000000e+000	4.106046e-001
4.262305925771768e-006	1.861202e+000	0.000000e+000	4.105538e-001
4.272071550771768e-006	1.823858e+000	0.000000e+000	4.104997e-001
4.281837175771767e-006	1.787282e+000	0.000000e+000	4.104421e-001
4.291602800771767e-006	1.751462e+000	0.000000e+000	4.103806e-001
4.301368425771767e-006	1.716389e+000	0.000000e+000	4.103149e-001
4.311134050771766e-006	1.682053e+000	0.000000e+000	4.102448e-001
4.320899675771766e-006	1.648449e+000	0.000000e+000	4.101696e-001
4.330665300771765e-006	1.615569e+000	0.000000e+000	4.100890e-001
4.340430925771765e-006	1.583410e+000	0.000000e+000	4.100023e-001
4.350196550771765e-006	1.551970e+000	0.000000e+000	4.099090e-001
4.359962175771764e-006	1.521250e+000	0.000000e+000	4.098082e-001
4.369727800771764e-006	1.491251e+000	0.000000e+000	4.096990e-001
4.379493425771763e-006	1.461983e+000	0.000000e+000	4.095805e-001
4.389259050771763e-006	1.433455e+000	0.000000e+000	4.094515e-001
4.399024675771763e-006	1.405684e+000	0.000000e+000	4.093105e-001
4.408790300771762e-006	1.378692e+000	0.000000e+000	4.091558e-001
4.418555925771762e-006	1.352511e+000	0.000000e+000	4.089856e-001
4.428321550771761e-006	1.327181e+000	0.000000e+000	4.087973e-001
4.438087175771761e-006	1.302755e+000	0.000000e+000	4.085881e-001
4.447852800771761e-006	1.279304e+000	0.000000e+000	4.083546e-001
4.457618425771760e-006	1.256918e+000	0.000000e+000	4.080925e-001
4.467384050771760e-006	1.235720e+000	0.000000e+000	4.077967e-001
4.477149675771759e-006	1.215871e+000	0.000000e+000	4.074607e-001
4.486915300771759e-006	1.197595e+000	0.000000e+000	4.070762e-001
4.496680925771759e-006	1.181199e+000	0.000000e+000	4.066331e-001
4.506446550771758e-006	1.167120e+000	0.000000e+000	4.061176e-001
4.516212175771758e-006	1.155987e+000	0.000000e+000	4.055116e-001
4.525977800771757e-006	1.148689e+000	0.000000e+000	4.047909e-001
4.535743425771757e-006	1.145392e+000	0.000000e+000	4.039245e-001
4.545509050771757e-006	1.144487e+000	0.000000e+000	4.028819e-001
4.555274675771756e-006	1.144124e+000	0.000000e+000	4.016453e-001
4.565040300771756e-006	1.143711e+000	0.000000e+000	4.002136e-001
4.574805925771756e-006	1.143249e+000	0.000000e+000	3.985962e-001
4.584571550771755e-006	1.142743e+000	0.000000e+000	3.968054e-001
4.594337175771755e-006	1.142194e+000	0.000000e+000	3.948536e-001
4.604102800771754e-006	1.141606e+000	0.000000e+000	3.927520e-001
4.613868425771754e-006	1.140980e+000	0.000000e+000	3.905111e-001
4.633399675771753e-006	1.139622e+000	0.000000e+000	3.856481e-001
4.652930925771752e-006	1.138132e+000	0.000000e+000	3.803294e-001
4.672462175771752e-006	1.136521e+000	0.000000e+000	3.746074e-001
4.701759050771750e-006	1.133888e+000	0.000000e+000	3.653564e-001
4.731055925771749e-006	1.131004e+000	0.000000e+000	3.553890e-001
4.749192086486034e-006	1.129114e+000	0.000000e+000	3.489033e-001
4.767328247200319e-006	1.127106e+000	0.000000e+000	3.421606e-001
4.785464407914604e-006	1.124983e+000	0.000000e+000	3.351609e-001
4.803600568628889e-006	1.122742e+000	0.000000e+000	3.279042e-001
4.821736729343174e-006	1.120386e+000	0.000000e+000	3.203905e-001
4.839872890057459e-006	1.117912e+000	0.000000e+000	3.126198e-001
4.858009050771744e-006	1.115322e+000	0.000000e+000	3.045922e-001
4.887305925771743e-006	1.110750e+000	0.000000e+000	2.909046e-001
4.916602800771742e-006	1.105663e+000	0.000000e+000	2.762680e-001
4.945899675771740e-006	1.099940e+000	0.000000e+000	2.605218e-001
4.975196550771739e-006	1.093420e+000	0.000000e+000	2.434807e-001
5.004493425771738e-006	1.085888e+000	0.000000e+000	2.249458e-001
5.024024675771737e-006	1.080170e+000	0.000000e+000	2.116628e-001
5.043555925771736e-006	1.073771e+000	0.000000e+000	1.975778e-001
5.063087175771736e-006	1.066558e+000	0.000000e+000	1.826492e-001
5.082618425771735e-006	1.058356e+000	0.000000e+000	1.668501e-001
5.092384050771734e-006	1.053815e+000	0.000000e+000	1.586213e-001
5.102149675771734e-006	1.048934e+000	0.000000e+000	1.501747e-001
5.111915300771734e-006	1.043669e+000	0.000000e+000	1.415140e-001
5.121680925771733e-006	1.037969e+000	0.000000e+000	1.326456e-001
5.131446550771733e-006	1.031768e+000	0.000000e+000	1.235786e-001
5.141212175771732e-006	1.024985e+000	0.000000e+000	1.143255e-001
5.150977800771732e-006	1.017518e+000	0.000000e+000	1.049031e-001
5.160743425771732e-006	1.009230e+000	0.000000e+000	9.533302e-002
5.170509050771731e-006	9.999357e-001	0.000000e+000	8.564319e-002
5.180274675771731e-006	9.893774e-001	0.000000e+000	7.586932e-002
5.190040300771730e-006	9.771726e-001	0.000000e+000	6.605714e-002
5.199805925771730e-006	9.627243e-001	0.000000e+000	5.626567e-002
5.209571550771730e-006	9.450222e-001	0.000000e+000	4.657222e-002
5.219337175771729e-006	9.221690e-001	0.000000e+000	3.708111e-002
5.229102800771729e-006	8.901220e-001	0.000000e+000	2.794075e-002
5.238868425771728e-006	8.397840e-001	0.000000e+000	1.938128e-002
5.248634050771728e-006	7.603321e-001	0.000000e+000	1.162849e-002
5.255007869335099e-006	6.827722e-001	0.000000e+000	7.312533e-003
5.262046853367249e-006	5.713989e-001	0.000000e+000	3.609010e-003
5.269236708483420e-006	4.472737e-001	0.000000e+000	1.105031e-003
5.276555157636016e-006	3.303134e-001	0.000000e+000	-2.632851e-006
5.283601272949632e-006	2.421820e-001	0.000000e+000	1.646519e-004
5.288411628401100e-006	2.026547e-001	0.000000e+000	8.948646e-004
5.291376378570137e-006	1.910108e-001	0.000000e+000	1.588968e-003
5.295180734971292e-006	1.901919e-001	0.000000e+000	2.647522e-003
5.299002747345558e-006	2.034795e-001	0.000000e+000	3.778220e-003
5.304921028416571e-006	2.461682e-001	0.000000e+000	5.477466e-003
5.311046199827854e-006	3.087038e-001	0.000000e+000	6.908838e-003
5.319173999591414e-006	4.026809e-001	0.000000e+000	7.992455e-003
5.327311147033912e-006	4.841487e-001	0.000000e+000	7.953777e-003
5.336426949098460e-006	5.422421e-001	0.000000e+000	6.688327e-003
5.341521738374264e-006	5.518514e-001	0.000000e+000	5.486117e-003
5.344954369618570e-006	5.442287e-001	0.000000e+000	4.480807e-003
5.348075508547065e-006	5.280574e-001	0.000000e+000	3.505696e-003
5.351238446927956e-006	5.034549e-001	0.000000e+000	2.520014e-003
5.356107625223020e-006	4.537547e-001	0.000000e+000	1.107112e-003
5.361773005098778e-006	3.850180e-001	0.000000e+000	-2.319544e-004
5.369174231160362e-006	2.894409e-001	0.000000e+000	-1.331529e-003
5.376367827282227e-006	2.038993e-001	0.000000e+000	-1.612538e-003
5.382978188704302e-006	1.423980e-001	0.000000e+000	-1.156148e-003
5.388308706564735e-006	1.098968e-001	0.000000e+000	-3.569868e-004
5.391579108388096e-006	1.004481e-001	0.000000e+000	3.020002e-004
5.395285176603030e-006	1.002121e-001	0.000000e+000	1.150027e-003
5.398978855732697e-006	1.099130e-001	0.000000e+000	2.021296e-003
5.404716900916410e-006	1.402464e-001	0.000000e+000	3.304022e-003
5.410745613885857e-006	1.850670e-001	0.000000e+000	4.387603e-003
5.418725129880598e-006	2.525518e-001	0.000000e+000	5.221012e-003
5.426291696729558e-006	3.090455e-001	0.000000e+000	5.248545e-003
5.435110898444576e-006	3.528676e-001	0.000000e+000	4.418457e-003
5.440412444529389e-006	3.624806e-001	0.000000e+000	3.544651e-003
5.443894706840915e-006	3.583953e-001	0.000000e+000	2.822735e-003
5.447027240281611e-006	3.477594e-001	0.000000e+000	2.125072e-003
5.450138906184246e-006	3.311300e-001	0.000000e+000	1.432306e-003
5.455018573053958e-006	2.960979e-001	0.000000e+000	4.194449e-004
5.460610974391353e-006	2.476098e-001	0.000000e+000	-5.257633e-004
5.467957440446092e-006	1.787566e-001	0.000000e+000	-1.311430e-003
5.474677002925373e-006	1.193967e-001	0.000000e+000	-1.516691e-003
5.480558291303990e-006	7.752066e-002	0.000000e+000	-1.237770e-003
5.486304544039650e-006	4.985943e-002	0.000000e+000	-6.147437e-004
5.490398612172473e-006	3.992211e-002	0.000000e+000	-4.919718e-006
5.493920249069945e-006	3.908140e-002	0.000000e+000	6.018896e-004
5.497262676622952e-006	4.509145e-002	0.000000e+000	1.203243e-003
5.502608130143826e-006	6.508221e-002	0.000000e+000	2.129238e-003
5.508367522526798e-006	9.630202e-002	0.000000e+000	2.965560e-003
5.515903401040700e-006	1.448110e-001	0.000000e+000	3.683646e-003
5.522816273922658e-006	1.872328e-001	0.000000e+000	3.856882e-003
5.531081499707153e-006	2.252527e-001	0.000000e+000	3.449556e-003
5.537656293160430e-006	2.407795e-001	0.000000e+000	2.742218e-003
5.541740430957169e-006	2.411183e-001	0.000000e+000	2.147719e-003
5.544615657078886e-006	2.357735e-001	0.000000e+000	1.679812e-003
5.548602126798040e-006	2.221388e-001	0.000000e+000	1.018111e-003
5.552607645380336e-006	2.025943e-001	0.000000e+000	3.923895e-004
5.558724291599461e-006	1.649493e-001	0.000000e+000	-4.111209e-004
5.565089536271418e-006	1.214650e-001	0.000000e+000	-9.877766e-004
5.571081338811628e-006	8.100895e-002	0.000000e+000	-1.216840e-003
5.576542871354997e-006	4.891512e-002	0.000000e+000	-1.133860e-003
5.581530338946047e-006	2.669618e-002	0.000000e+000	-8.259446e-004
5.586178207014990e-006	1.366117e-002	0.000000e+000	-3.747345e-004
5.590130976950079e-006	9.243949e-003	0.000000e+000	1.026971e-004
5.594019188368541e-006	1.113865e-002	0.000000e+000	6.228698e-004
5.597927575475524e-006	1.915667e-002	0.000000e+000	1.152795e-003
5.603618886799111e-006	3.898096e-002	0.000000e+000	1.866257e-003
5.609417270628057e-006	6.548185e-002	0.000000e+000	2.443189e-003
5.616147097168453e-006	9.951573e-002	0.000000e+000	2.835477e-003
5.622991854372975e-006	1.309277e-001	0.000000e+000	2.874566e-003
5.630804205361817e-006	1.568544e-001	0.000000e+000	2.511902e-003
5.636675704789255e-006	1.664955e-001	0.000000e+000	2.003328e-003
5.640534316659360e-006	1.664591e-001	0.000000e+000	1.571339e-003
5.643513769181855e-006	1.623521e-001	0.000000e+000	1.205104e-003
5.647136505164601e-006	1.531816e-001	0.000000e+000	7.543837e-004
5.651451324736593e-006	1.375799e-001	0.000000e+000	2.509722e-004
5.657330838656340e-006	1.108327e-001	0.000000e+000	-3.190617e-004
5.664014525533837e-006	7.705640e-002	0.000000e+000	-7.569693e-004
5.669861364260442e-006	4.792648e-002	0.000000e+000	-9.126353e-004
5.674820336147746e-006	2.624284e-002	0.000000e+000	-8.526465e-004
5.679123224385291e-006	1.139036e-002	0.000000e+000	-6.631681e-004
5.682736539525097e-006	2.466772e-003	0.000000e+000	-4.194789e-004
5.685408663938919e-006	-1.587665e-003	0.000000e+000	-1.955021e-004
5.688154202051857e-006	-3.156759e-003	0.000000e+000	6.552860e-005
5.691739637958512e-006	-1.854829e-003	0.000000e+000	4.307264e-004
5.695288329962776e-006	2.861229e-003	0.000000e+000	8.006638e-004
5.699151078679826e-006	1.176927e-002	0.000000e+000	1.189355e-003
5.703953934102852e-006	2.692947e-002	0.000000e+000	1.616627e-003
5.709371408117966e-006	4.725612e-002	0.000000e+000	1.981555e-003
5.715643508809706e-006	7.175099e-002	0.000000e+000	2.205505e-003
5.722444719460701e-006	9.497316e-002	0.000000e+000	2.182955e-003
5.730088129370353e-006	1.132713e-001	0.000000e+000	1.872000e-003
5.735486808528182e-006	1.193499e-001	0.000000e+000	1.499566e-003
5.739138128339565e-006	1.190004e-001	0.000000e+000	1.184392e-003
5.742233424585296e-006	1.156820e-001	0.000000e+000	8.954377e-004
5.745472473258427e-006	1.094404e-001	0.000000e+000	5.920998e-004
5.750170511525436e-006	9.660050e-002	0.000000e+000	1.816107e-004
5.755808518810945e-006	7.737604e-002	0.000000e+000	-2.211457e-004
5.762901153475290e-006	5.061511e-002	0.000000e+000	-5.522548e-004
5.768712513848308e-006	2.919606e-002	0.000000e+000	-6.524329e-004
5.773277572871606e-006	1.448103e-002	0.000000e+000	-5.999478e-004
5.777135350832872e-006	4.487742e-003	0.000000e+000	-4.701057e-004
5.779917968099940e-006	-7.458095e-004	0.000000e+000	-3.298237e-004
5.783450533091320e-006	-4.688606e-003	0.000000e+000	-1.061949e-004
5.787410469707287e-006	-5.891995e-003	0.000000e+000	1.806068e-004
5.791522421966751e-006	-3.532694e-003	0.000000e+000	5.007634e-004
5.795809323801057e-006	2.562394e-003	0.000000e+000	8.354243e-004
5.800187247597096e-006	1.203450e-002	0.000000e+000	1.151244e-003
5.805020229793614e-006	2.521696e-002	0.000000e+000	1.437619e-003
5.810718433198110e-006	4.235523e-002	0.000000e+000	1.660665e-003
5.817052969288625e-006	6.060446e-002	0.000000e+000	1.739244e-003
5.824195462226015e-006	7.666088e-002	0.000000e+000	1.611623e-003
5.832082034983608e-006	8.692579e-002	0.000000e+000	1.267133e-003
5.836697751082174e-006	8.827321e-002	0.000000e+000	9.858201e-004
5.839633496642073e-006	8.642180e-002	0.000000e+000	7.810300e-004
5.843570949863300e-006	8.116320e-002	0.000000e+000	5.006935e-004
5.847590840414979e-006	7.324357e-002	0.000000e+000	2.324808e-004
5.853668177744461e-006	5.791020e-002	0.000000e+000	-1.059802e-004
5.860038001601682e-006	3.992070e-002	0.000000e+000	-3.500215e-004
5.865547321552200e-006	2.437334e-002	0.000000e+000	-4.425128e-004
5.870226208846007e-006	1.254778e-002	0.000000e+000	-4.221707e-004
5.874214745081408e-006	4.241801e-003	0.000000e+000	-3.360439e-004
5.877131591555712e-006	-2.787608e-004	0.000000e+000	-2.329958e-004
5.880826246930587e-006	-3.877234e-003	0.000000e+000	-6.313827e-005
5.884587383298015e-006	-5.265831e-003	0.000000e+000	1.385922e-004
5.888393987871941e-006	-4.229630e-003	0.000000e+000	3.618964e-004
5.892209688718890e-006	-8.473685e-004	0.000000e+000	5.912528e-004
5.896132041372580e-006	4.764939e-003	0.000000e+000	8.183685e-004
5.899946308222688e-006	1.198563e-002	0.000000e+000	1.013553e-003
5.905267938696379e-006	2.378540e-002	0.000000e+000	1.224714e-003
5.910904137763802e-006	3.678610e-002	0.000000e+000	1.351849e-003
5.917782527076591e-006	5.109105e-002	0.000000e+000	1.358092e-003
5.924949697025427e-006	6.209421e-002	0.000000e+000	1.211168e-003
5.930737679013806e-006	6.683171e-002	0.000000e+000	9.929033e-004
5.934738697953044e-006	6.731320e-002	0.000000e+000	7.992208e-004
5.937570819330238e-006	6.592472e-002	0.000000e+000	6.483381e-004
5.941614088868082e-006	6.187692e-002	0.000000e+000	4.296306e-004
5.945560117095508e-006	5.602851e-002	0.000000e+000	2.299192e-004
5.951693475030261e-006	4.434930e-002	0.000000e+000	-2.905768e-005
5.957967744013095e-006	3.097353e-002	0.000000e+000	-2.112411e-004
5.963467045423979e-006	1.925549e-002	0.000000e+000	-2.807258e-004
5.968219450801321e-006	1.020764e-002	0.000000e+000	-2.640528e-004
5.972320967271043e-006	3.831354e-003	0.000000e+000	-1.948205e-004
5.975458774704183e-006	2.367004e-004	0.000000e+000	-1.088968e-004
5.978872140479121e-006	-2.203621e-003	0.000000e+000	1.166554e-005
5.982321903737915e-006	-3.129034e-003	0.000000e+000	1.530332e-004
5.986072336254966e-006	-2.387282e-003	0.000000e+000	3.204480e-004
5.989825161613028e-006	9.283050e-005	0.000000e+000	4.921122e-004
5.994025658516793e-006	4.543857e-003	0.000000e+000	6.791297e-004
5.996737278738859e-006	8.185839e-003	0.000000e+000	7.929473e-004
5.997737278738859e-006	9.718528e-003	0.000000e+000	8.318928e-004
5.999000000000000e-006	1.178301e-002	0.000000e+000	8.778946e-004
5.999999999999999e-006	1.347727e-002	0.000000e+000	9.122471e-004
6.001000000000000e-006	1.521285e-002	0.000000e+000	9.449336e-004
6.001002304608790e-006	1.521693e-002	7.605209e-003	9.450052e-004
6.001006913826371e-006	1.522510e-002	2.281563e-002	9.451484e-004
6.001015165410521e-006	1.523980e-002	5.004586e-002	9.454046e-004
6.001023487485516e-006	1.525481e-002	7.750870e-002	9.456628e-004
6.001040131635506e-006	1.528592e-002	1.324344e-001	9.461787e-004
6.001073419935485e-006	1.535352e-002	2.422858e-001	9.472084e-004
6.001118186779440e-006	1.545770e-002	3.900164e-001	9.485899e-004
6.001159841004819e-006	1.557186e-002	5.274753e-001	9.498718e-004
6.001188907761777e-006	1.566680e-002	6.233956e-001	9.507639e-004
6.001223875741682e-006	1.580456e-002	7.387900e-001	9.518340e-004
6.001276297626948e-006	1.606467e-002	9.117821e-001	9.534322e-004
6.001360313597754e-006	1.663155e-002	1.189035e+000	9.559794e-004
6.001488440852859e-006	1.791787e-002	1.611855e+000	9.598289e-004
6.001697604094663e-006	2.077019e-002	2.302094e+000	9.660548e-004
6.001754989300025e-006	2.179096e-002	2.491465e+000	9.677454e-004
6.001869759710748e-006	2.433256e-002	2.870207e+000	9.710910e-004
6.002000000000000e-006	2.756421e-002	3.300000e+000	9.748627e-004
6.002013024028925e-006	2.793856e-002	3.300000e+000	9.752361e-004
6.002039072086775e-006	2.870320e-002	3.300000e+000	9.759816e-004
6.002091168202475e-006	3.030106e-002	3.300000e+000	9.774658e-004
6.002195360433876e-006	3.370824e-002	3.300000e+000	9.804047e-004
6.002403744896676e-006	4.097559e-002	3.300000e+000	9.861796e-004
6.002676687849139e-006	5.092113e-002	3.300000e+000	9.935264e-004
6.003010892751281e-006	6.328923e-002	3.300000e+000	1.002132e-003
6.003375526929379e-006	7.666482e-002	3.300000e+000	1.010904e-003
6.003843659682066e-006	9.352472e-002	3.300000e+000	1.021068e-003
6.004365522781804e-006	1.119942e-001	3.300000e+000	1.030708e-003
6.004988021935610e-006	1.337226e-001	3.300000e+000	1.039297e-003
6.005817560257242e-006	1.623064e-001	3.300000e+000	1.044430e-003
6.007229777393838e-006	2.099663e-001	3.300000e+000	1.032048e-003
6.010054211667031e-006	3.021766e-001	3.300000e+000	9.416079e-004
6.013044072257879e-006	3.946965e-001	3.300000e+000	7.466403e-004
6.016826077025338e-006	5.030234e-001	3.300000e+000	3.515544e-004
6.020632649184190e-006	6.001707e-001	3.300000e+000	-1.968546e-004
6.026124520274470e-006	7.173295e-001	3.300000e+000	-1.161865e-003
6.031633900823242e-006	8.036730e-001	3.300000e+000	-2.184510e-003
6.037224437690149e-006	8.535413e-001	3.300000e+000	-3.083523e-003
6.043156812632544e-006	8.751227e-001	3.300000e+000	-3.630263e-003
6.049146109668292e-006	8.845695e-001	3.300000e+000	-3.466470e-003
6.057871190487922e-006	9.004055e-001	3.300000e+000	-2.009933e-003
6.064577850110859e-006	9.172667e-001	3.300000e+000	1.504608e-005
6.070759201097128e-006	9.340561e-001	3.300000e+000	2.699646e-003
6.080524826097127e-006	9.580173e-001	3.300000e+000	8.040142e-003
6.090290451097127e-006	9.785136e-001	3.300000e+000	1.435618e-002
